path,label,label_id,dataset,speaker_id
data/emotion_datasets/ravdess/Actor_01/03-01-05-02-01-02-01.wav,tense_stressed,3,ravdess,1
data/emotion_datasets/ravdess/Actor_01/03-01-05-02-02-01-01.wav,tense_stressed,3,ravdess,1
data/emotion_datasets/ravdess/Actor_01/03-01-05-02-02-02-01.wav,tense_stressed,3,ravdess,1
data/emotion_datasets/ravdess/Actor_01/03-01-06-01-01-01-01.wav,tense_stressed,3,ravdess,1
data/emotion_datasets/ravdess/Actor_01/03-01-06-01-01-02-01.wav,tense_stressed,3,ravdess,1
data/emotion_datasets/ravdess/Actor_01/03-01-06-01-02-01-01.wav,tense_stressed,3,ravdess,1
data/emotion_datasets/ravdess/Actor_01/03-01-06-01-02-02-01.wav,tense_stressed,3,ravdess,1
data/emotion_datasets/ravdess/Actor_01/03-01-06-02-01-01-01.wav,tense_stressed,3,ravdess,1
data/emotion_datasets/ravdess/Actor_01/03-01-06-02-01-02-01.wav,tense_stressed,3,ravdess,1
data/emotion_datasets/ravdess/Actor_01/03-01-06-02-02-01-01.wav,tense_stressed,3,ravdess,1
data/emotion_datasets/ravdess/Actor_01/03-01-06-02-02-02-01.wav,tense_stressed,3,ravdess,1
data/emotion_datasets/ravdess/Actor_01/03-01-07-01-01-01-01.wav,tense_stressed,3,ravdess,1
data/emotion_datasets/ravdess/Actor_01/03-01-07-01-01-02-01.wav,tense_stressed,3,ravdess,1
data/emotion_datasets/ravdess/Actor_01/03-01-07-01-02-01-01.wav,tense_stressed,3,ravdess,1
data/emotion_datasets/ravdess/Actor_01/03-01-07-01-02-02-01.wav,tense_stressed,3,ravdess,1
data/emotion_datasets/ravdess/Actor_01/03-01-07-02-01-01-01.wav,tense_stressed,3,ravdess,1
data/emotion_datasets/ravdess/Actor_01/03-01-07-02-01-02-01.wav,tense_stressed,3,ravdess,1
data/emotion_datasets/ravdess/Actor_01/03-01-07-02-02-01-01.wav,tense_stressed,3,ravdess,1
data/emotion_datasets/ravdess/Actor_01/03-01-07-02-02-02-01.wav,tense_stressed,3,ravdess,1
data/emotion_datasets/ravdess/Actor_01/03-01-08-01-01-01-01.wav,energetic_engaged,1,ravdess,1
data/emotion_datasets/ravdess/Actor_01/03-01-08-01-01-02-01.wav,energetic_engaged,1,ravdess,1
data/emotion_datasets/ravdess/Actor_01/03-01-08-01-02-01-01.wav,energetic_engaged,1,ravdess,1
data/emotion_datasets/ravdess/Actor_01/03-01-08-01-02-02-01.wav,energetic_engaged,1,ravdess,1
data/emotion_datasets/ravdess/Actor_01/03-01-08-02-01-01-01.wav,energetic_engaged,1,ravdess,1
data/emotion_datasets/ravdess/Actor_01/03-01-08-02-01-02-01.wav,energetic_engaged,1,ravdess,1
data/emotion_datasets/ravdess/Actor_01/03-01-08-02-02-01-01.wav,energetic_engaged,1,ravdess,1
data/emotion_datasets/ravdess/Actor_01/03-01-08-02-02-02-01.wav,energetic_engaged,1,ravdess,1
data/emotion_datasets/ravdess/Actor_02/03-01-01-01-01-01-02.wav,neutral_calm,0,ravdess,2
data/emotion_datasets/ravdess/Actor_02/03-01-01-01-01-02-02.wav,neutral_calm,0,ravdess,2
data/emotion_datasets/ravdess/Actor_02/03-01-01-01-02-01-02.wav,neutral_calm,0,ravdess,2
data/emotion_datasets/ravdess/Actor_02/03-01-01-01-02-02-02.wav,neutral_calm,0,ravdess,2
data/emotion_datasets/ravdess/Actor_02/03-01-02-01-01-01-02.wav,neutral_calm,0,ravdess,2
data/emotion_datasets/ravdess/Actor_02/03-01-02-01-01-02-02.wav,neutral_calm,0,ravdess,2
data/emotion_datasets/ravdess/Actor_02/03-01-02-01-02-01-02.wav,neutral_calm,0,ravdess,2
data/emotion_datasets/ravdess/Actor_02/03-01-02-01-02-02-02.wav,neutral_calm,0,ravdess,2
data/emotion_datasets/ravdess/Actor_02/03-01-02-02-01-01-02.wav,neutral_calm,0,ravdess,2
data/emotion_datasets/ravdess/Actor_02/03-01-02-02-01-02-02.wav,neutral_calm,0,ravdess,2
data/emotion_datasets/ravdess/Actor_02/03-01-02-02-02-01-02.wav,neutral_calm,0,ravdess,2
data/emotion_datasets/ravdess/Actor_02/03-01-02-02-02-02-02.wav,neutral_calm,0,ravdess,2
data/emotion_datasets/ravdess/Actor_02/03-01-03-01-01-01-02.wav,energetic_engaged,1,ravdess,2
data/emotion_datasets/ravdess/Actor_02/03-01-03-01-01-02-02.wav,energetic_engaged,1,ravdess,2
data/emotion_datasets/ravdess/Actor_02/03-01-03-01-02-01-02.wav,energetic_engaged,1,ravdess,2
data/emotion_datasets/ravdess/Actor_02/03-01-03-01-02-02-02.wav,energetic_engaged,1,ravdess,2
data/emotion_datasets/ravdess/Actor_02/03-01-03-02-01-01-02.wav,energetic_engaged,1,ravdess,2
data/emotion_datasets/ravdess/Actor_02/03-01-03-02-01-02-02.wav,energetic_engaged,1,ravdess,2
data/emotion_datasets/ravdess/Actor_02/03-01-03-02-02-01-02.wav,energetic_engaged,1,ravdess,2
data/emotion_datasets/ravdess/Actor_02/03-01-03-02-02-02-02.wav,energetic_engaged,1,ravdess,2
data/emotion_datasets/ravdess/Actor_02/03-01-04-01-01-01-02.wav,low_energy,2,ravdess,2
data/emotion_datasets/ravdess/Actor_02/03-01-04-01-01-02-02.wav,low_energy,2,ravdess,2
data/emotion_datasets/ravdess/Actor_02/03-01-04-01-02-01-02.wav,low_energy,2,ravdess,2
data/emotion_datasets/ravdess/Actor_02/03-01-04-01-02-02-02.wav,low_energy,2,ravdess,2
data/emotion_datasets/ravdess/Actor_02/03-01-04-02-01-01-02.wav,low_energy,2,ravdess,2
data/emotion_datasets/ravdess/Actor_02/03-01-04-02-01-02-02.wav,low_energy,2,ravdess,2
data/emotion_datasets/ravdess/Actor_02/03-01-04-02-02-01-02.wav,low_energy,2,ravdess,2
data/emotion_datasets/ravdess/Actor_02/03-01-04-02-02-02-02.wav,low_energy,2,ravdess,2
data/emotion_datasets/ravdess/Actor_02/03-01-05-01-01-01-02.wav,tense_stressed,3,ravdess,2
data/emotion_datasets/ravdess/Actor_02/03-01-05-01-01-02-02.wav,tense_stressed,3,ravdess,2
data/emotion_datasets/ravdess/Actor_02/03-01-05-01-02-01-02.wav,tense_stressed,3,ravdess,2
data/emotion_datasets/ravdess/Actor_02/03-01-05-01-02-02-02.wav,tense_stressed,3,ravdess,2
data/emotion_datasets/ravdess/Actor_02/03-01-05-02-01-01-02.wav,tense_stressed,3,ravdess,2
data/emotion_datasets/ravdess/Actor_02/03-01-05-02-01-02-02.wav,tense_stressed,3,ravdess,2
data/emotion_datasets/ravdess/Actor_02/03-01-05-02-02-01-02.wav,tense_stressed,3,ravdess,2
data/emotion_datasets/ravdess/Actor_02/03-01-05-02-02-02-02.wav,tense_stressed,3,ravdess,2
data/emotion_datasets/ravdess/Actor_02/03-01-06-01-01-01-02.wav,tense_stressed,3,ravdess,2
data/emotion_datasets/ravdess/Actor_02/03-01-06-01-01-02-02.wav,tense_stressed,3,ravdess,2
data/emotion_datasets/ravdess/Actor_02/03-01-06-01-02-01-02.wav,tense_stressed,3,ravdess,2
data/emotion_datasets/ravdess/Actor_02/03-01-06-01-02-02-02.wav,tense_stressed,3,ravdess,2
data/emotion_datasets/ravdess/Actor_02/03-01-06-02-01-01-02.wav,tense_stressed,3,ravdess,2
data/emotion_datasets/ravdess/Actor_02/03-01-06-02-01-02-02.wav,tense_stressed,3,ravdess,2
data/emotion_datasets/ravdess/Actor_02/03-01-06-02-02-01-02.wav,tense_stressed,3,ravdess,2
data/emotion_datasets/ravdess/Actor_02/03-01-06-02-02-02-02.wav,tense_stressed,3,ravdess,2
data/emotion_datasets/ravdess/Actor_02/03-01-07-01-01-01-02.wav,tense_stressed,3,ravdess,2
data/emotion_datasets/ravdess/Actor_02/03-01-07-01-01-02-02.wav,tense_stressed,3,ravdess,2
data/emotion_datasets/ravdess/Actor_02/03-01-07-01-02-01-02.wav,tense_stressed,3,ravdess,2
data/emotion_datasets/ravdess/Actor_02/03-01-07-01-02-02-02.wav,tense_stressed,3,ravdess,2
data/emotion_datasets/ravdess/Actor_02/03-01-07-02-01-01-02.wav,tense_stressed,3,ravdess,2
data/emotion_datasets/ravdess/Actor_02/03-01-07-02-01-02-02.wav,tense_stressed,3,ravdess,2
data/emotion_datasets/ravdess/Actor_02/03-01-07-02-02-01-02.wav,tense_stressed,3,ravdess,2
data/emotion_datasets/ravdess/Actor_02/03-01-07-02-02-02-02.wav,tense_stressed,3,ravdess,2
data/emotion_datasets/ravdess/Actor_02/03-01-08-01-01-01-02.wav,energetic_engaged,1,ravdess,2
data/emotion_datasets/ravdess/Actor_02/03-01-08-01-01-02-02.wav,energetic_engaged,1,ravdess,2
data/emotion_datasets/ravdess/Actor_02/03-01-08-01-02-01-02.wav,energetic_engaged,1,ravdess,2
data/emotion_datasets/ravdess/Actor_02/03-01-08-01-02-02-02.wav,energetic_engaged,1,ravdess,2
data/emotion_datasets/ravdess/Actor_02/03-01-08-02-01-01-02.wav,energetic_engaged,1,ravdess,2
data/emotion_datasets/ravdess/Actor_02/03-01-08-02-01-02-02.wav,energetic_engaged,1,ravdess,2
data/emotion_datasets/ravdess/Actor_02/03-01-08-02-02-01-02.wav,energetic_engaged,1,ravdess,2
data/emotion_datasets/ravdess/Actor_02/03-01-08-02-02-02-02.wav,energetic_engaged,1,ravdess,2
data/emotion_datasets/ravdess/Actor_03/03-01-01-01-01-01-03.wav,neutral_calm,0,ravdess,3
data/emotion_datasets/ravdess/Actor_03/03-01-01-01-01-02-03.wav,neutral_calm,0,ravdess,3
data/emotion_datasets/ravdess/Actor_03/03-01-01-01-02-01-03.wav,neutral_calm,0,ravdess,3
data/emotion_datasets/ravdess/Actor_03/03-01-01-01-02-02-03.wav,neutral_calm,0,ravdess,3
data/emotion_datasets/ravdess/Actor_03/03-01-02-01-01-01-03.wav,neutral_calm,0,ravdess,3
data/emotion_datasets/ravdess/Actor_03/03-01-02-01-01-02-03.wav,neutral_calm,0,ravdess,3
data/emotion_datasets/ravdess/Actor_03/03-01-02-01-02-01-03.wav,neutral_calm,0,ravdess,3
data/emotion_datasets/ravdess/Actor_03/03-01-02-01-02-02-03.wav,neutral_calm,0,ravdess,3
data/emotion_datasets/ravdess/Actor_03/03-01-02-02-01-01-03.wav,neutral_calm,0,ravdess,3
data/emotion_datasets/ravdess/Actor_03/03-01-02-02-01-02-03.wav,neutral_calm,0,ravdess,3
data/emotion_datasets/ravdess/Actor_03/03-01-02-02-02-01-03.wav,neutral_calm,0,ravdess,3
data/emotion_datasets/ravdess/Actor_03/03-01-02-02-02-02-03.wav,neutral_calm,0,ravdess,3
data/emotion_datasets/ravdess/Actor_03/03-01-03-01-01-01-03.wav,energetic_engaged,1,ravdess,3
data/emotion_datasets/ravdess/Actor_03/03-01-03-01-01-02-03.wav,energetic_engaged,1,ravdess,3
data/emotion_datasets/ravdess/Actor_03/03-01-03-01-02-01-03.wav,energetic_engaged,1,ravdess,3
data/emotion_datasets/ravdess/Actor_03/03-01-03-01-02-02-03.wav,energetic_engaged,1,ravdess,3
data/emotion_datasets/ravdess/Actor_03/03-01-03-02-01-01-03.wav,energetic_engaged,1,ravdess,3
data/emotion_datasets/ravdess/Actor_03/03-01-03-02-01-02-03.wav,energetic_engaged,1,ravdess,3
data/emotion_datasets/ravdess/Actor_03/03-01-03-02-02-01-03.wav,energetic_engaged,1,ravdess,3
data/emotion_datasets/ravdess/Actor_03/03-01-03-02-02-02-03.wav,energetic_engaged,1,ravdess,3
data/emotion_datasets/ravdess/Actor_03/03-01-04-01-01-01-03.wav,low_energy,2,ravdess,3
data/emotion_datasets/ravdess/Actor_03/03-01-04-01-01-02-03.wav,low_energy,2,ravdess,3
data/emotion_datasets/ravdess/Actor_03/03-01-04-01-02-01-03.wav,low_energy,2,ravdess,3
data/emotion_datasets/ravdess/Actor_03/03-01-04-01-02-02-03.wav,low_energy,2,ravdess,3
data/emotion_datasets/ravdess/Actor_03/03-01-04-02-01-01-03.wav,low_energy,2,ravdess,3
data/emotion_datasets/ravdess/Actor_03/03-01-04-02-01-02-03.wav,low_energy,2,ravdess,3
data/emotion_datasets/ravdess/Actor_03/03-01-04-02-02-01-03.wav,low_energy,2,ravdess,3
data/emotion_datasets/ravdess/Actor_03/03-01-04-02-02-02-03.wav,low_energy,2,ravdess,3
data/emotion_datasets/ravdess/Actor_03/03-01-05-01-01-01-03.wav,tense_stressed,3,ravdess,3
data/emotion_datasets/ravdess/Actor_03/03-01-05-01-01-02-03.wav,tense_stressed,3,ravdess,3
data/emotion_datasets/ravdess/Actor_03/03-01-05-01-02-01-03.wav,tense_stressed,3,ravdess,3
data/emotion_datasets/ravdess/Actor_03/03-01-05-01-02-02-03.wav,tense_stressed,3,ravdess,3
data/emotion_datasets/ravdess/Actor_03/03-01-05-02-01-01-03.wav,tense_stressed,3,ravdess,3
data/emotion_datasets/ravdess/Actor_03/03-01-05-02-01-02-03.wav,tense_stressed,3,ravdess,3
data/emotion_datasets/ravdess/Actor_03/03-01-05-02-02-01-03.wav,tense_stressed,3,ravdess,3
data/emotion_datasets/ravdess/Actor_03/03-01-05-02-02-02-03.wav,tense_stressed,3,ravdess,3
data/emotion_datasets/ravdess/Actor_03/03-01-06-01-01-01-03.wav,tense_stressed,3,ravdess,3
data/emotion_datasets/ravdess/Actor_03/03-01-06-01-01-02-03.wav,tense_stressed,3,ravdess,3
data/emotion_datasets/ravdess/Actor_03/03-01-06-01-02-01-03.wav,tense_stressed,3,ravdess,3
data/emotion_datasets/ravdess/Actor_03/03-01-06-01-02-02-03.wav,tense_stressed,3,ravdess,3
data/emotion_datasets/ravdess/Actor_03/03-01-06-02-01-01-03.wav,tense_stressed,3,ravdess,3
data/emotion_datasets/ravdess/Actor_03/03-01-06-02-01-02-03.wav,tense_stressed,3,ravdess,3
data/emotion_datasets/ravdess/Actor_03/03-01-06-02-02-01-03.wav,tense_stressed,3,ravdess,3
data/emotion_datasets/ravdess/Actor_03/03-01-06-02-02-02-03.wav,tense_stressed,3,ravdess,3
data/emotion_datasets/ravdess/Actor_03/03-01-07-01-01-01-03.wav,tense_stressed,3,ravdess,3
data/emotion_datasets/ravdess/Actor_03/03-01-07-01-01-02-03.wav,tense_stressed,3,ravdess,3
data/emotion_datasets/ravdess/Actor_03/03-01-07-01-02-01-03.wav,tense_stressed,3,ravdess,3
data/emotion_datasets/ravdess/Actor_03/03-01-07-01-02-02-03.wav,tense_stressed,3,ravdess,3
data/emotion_datasets/ravdess/Actor_03/03-01-07-02-01-01-03.wav,tense_stressed,3,ravdess,3
data/emotion_datasets/ravdess/Actor_03/03-01-07-02-01-02-03.wav,tense_stressed,3,ravdess,3
data/emotion_datasets/ravdess/Actor_03/03-01-07-02-02-01-03.wav,tense_stressed,3,ravdess,3
data/emotion_datasets/ravdess/Actor_03/03-01-07-02-02-02-03.wav,tense_stressed,3,ravdess,3
data/emotion_datasets/ravdess/Actor_03/03-01-08-01-01-01-03.wav,energetic_engaged,1,ravdess,3
data/emotion_datasets/ravdess/Actor_03/03-01-08-01-01-02-03.wav,energetic_engaged,1,ravdess,3
data/emotion_datasets/ravdess/Actor_03/03-01-08-01-02-01-03.wav,energetic_engaged,1,ravdess,3
data/emotion_datasets/ravdess/Actor_03/03-01-08-01-02-02-03.wav,energetic_engaged,1,ravdess,3
data/emotion_datasets/ravdess/Actor_03/03-01-08-02-01-01-03.wav,energetic_engaged,1,ravdess,3
data/emotion_datasets/ravdess/Actor_03/03-01-08-02-01-02-03.wav,energetic_engaged,1,ravdess,3
data/emotion_datasets/ravdess/Actor_03/03-01-08-02-02-01-03.wav,energetic_engaged,1,ravdess,3
data/emotion_datasets/ravdess/Actor_03/03-01-08-02-02-02-03.wav,energetic_engaged,1,ravdess,3
data/emotion_datasets/ravdess/Actor_04/03-01-01-01-01-01-04.wav,neutral_calm,0,ravdess,4
data/emotion_datasets/ravdess/Actor_04/03-01-01-01-01-02-04.wav,neutral_calm,0,ravdess,4
data/emotion_datasets/ravdess/Actor_04/03-01-01-01-02-01-04.wav,neutral_calm,0,ravdess,4
data/emotion_datasets/ravdess/Actor_04/03-01-01-01-02-02-04.wav,neutral_calm,0,ravdess,4
data/emotion_datasets/ravdess/Actor_04/03-01-02-01-01-01-04.wav,neutral_calm,0,ravdess,4
data/emotion_datasets/ravdess/Actor_04/03-01-02-01-01-02-04.wav,neutral_calm,0,ravdess,4
data/emotion_datasets/ravdess/Actor_04/03-01-02-01-02-01-04.wav,neutral_calm,0,ravdess,4
data/emotion_datasets/ravdess/Actor_04/03-01-02-01-02-02-04.wav,neutral_calm,0,ravdess,4
data/emotion_datasets/ravdess/Actor_04/03-01-02-02-01-01-04.wav,neutral_calm,0,ravdess,4
data/emotion_datasets/ravdess/Actor_04/03-01-02-02-01-02-04.wav,neutral_calm,0,ravdess,4
data/emotion_datasets/ravdess/Actor_04/03-01-02-02-02-01-04.wav,neutral_calm,0,ravdess,4
data/emotion_datasets/ravdess/Actor_04/03-01-02-02-02-02-04.wav,neutral_calm,0,ravdess,4
data/emotion_datasets/ravdess/Actor_04/03-01-03-01-01-01-04.wav,energetic_engaged,1,ravdess,4
data/emotion_datasets/ravdess/Actor_04/03-01-03-01-01-02-04.wav,energetic_engaged,1,ravdess,4
data/emotion_datasets/ravdess/Actor_04/03-01-03-01-02-01-04.wav,energetic_engaged,1,ravdess,4
data/emotion_datasets/ravdess/Actor_04/03-01-03-01-02-02-04.wav,energetic_engaged,1,ravdess,4
data/emotion_datasets/ravdess/Actor_04/03-01-03-02-01-01-04.wav,energetic_engaged,1,ravdess,4
data/emotion_datasets/ravdess/Actor_04/03-01-03-02-01-02-04.wav,energetic_engaged,1,ravdess,4
data/emotion_datasets/ravdess/Actor_04/03-01-03-02-02-01-04.wav,energetic_engaged,1,ravdess,4
data/emotion_datasets/ravdess/Actor_04/03-01-03-02-02-02-04.wav,energetic_engaged,1,ravdess,4
data/emotion_datasets/ravdess/Actor_04/03-01-04-01-01-01-04.wav,low_energy,2,ravdess,4
data/emotion_datasets/ravdess/Actor_04/03-01-04-01-01-02-04.wav,low_energy,2,ravdess,4
data/emotion_datasets/ravdess/Actor_04/03-01-04-01-02-01-04.wav,low_energy,2,ravdess,4
data/emotion_datasets/ravdess/Actor_04/03-01-04-01-02-02-04.wav,low_energy,2,ravdess,4
data/emotion_datasets/ravdess/Actor_04/03-01-04-02-01-01-04.wav,low_energy,2,ravdess,4
data/emotion_datasets/ravdess/Actor_04/03-01-04-02-01-02-04.wav,low_energy,2,ravdess,4
data/emotion_datasets/ravdess/Actor_04/03-01-04-02-02-01-04.wav,low_energy,2,ravdess,4
data/emotion_datasets/ravdess/Actor_04/03-01-04-02-02-02-04.wav,low_energy,2,ravdess,4
data/emotion_datasets/ravdess/Actor_04/03-01-05-01-01-01-04.wav,tense_stressed,3,ravdess,4
data/emotion_datasets/ravdess/Actor_04/03-01-05-01-01-02-04.wav,tense_stressed,3,ravdess,4
data/emotion_datasets/ravdess/Actor_04/03-01-05-01-02-01-04.wav,tense_stressed,3,ravdess,4
data/emotion_datasets/ravdess/Actor_04/03-01-05-01-02-02-04.wav,tense_stressed,3,ravdess,4
data/emotion_datasets/ravdess/Actor_04/03-01-05-02-01-01-04.wav,tense_stressed,3,ravdess,4
data/emotion_datasets/ravdess/Actor_04/03-01-05-02-01-02-04.wav,tense_stressed,3,ravdess,4
data/emotion_datasets/ravdess/Actor_04/03-01-05-02-02-01-04.wav,tense_stressed,3,ravdess,4
data/emotion_datasets/ravdess/Actor_04/03-01-05-02-02-02-04.wav,tense_stressed,3,ravdess,4
data/emotion_datasets/ravdess/Actor_04/03-01-06-01-01-01-04.wav,tense_stressed,3,ravdess,4
data/emotion_datasets/ravdess/Actor_04/03-01-06-01-01-02-04.wav,tense_stressed,3,ravdess,4
data/emotion_datasets/ravdess/Actor_04/03-01-06-01-02-01-04.wav,tense_stressed,3,ravdess,4
data/emotion_datasets/ravdess/Actor_04/03-01-06-01-02-02-04.wav,tense_stressed,3,ravdess,4
data/emotion_datasets/ravdess/Actor_04/03-01-06-02-01-01-04.wav,tense_stressed,3,ravdess,4
data/emotion_datasets/ravdess/Actor_04/03-01-06-02-01-02-04.wav,tense_stressed,3,ravdess,4
data/emotion_datasets/ravdess/Actor_04/03-01-06-02-02-01-04.wav,tense_stressed,3,ravdess,4
data/emotion_datasets/ravdess/Actor_04/03-01-06-02-02-02-04.wav,tense_stressed,3,ravdess,4
data/emotion_datasets/ravdess/Actor_04/03-01-07-01-01-01-04.wav,tense_stressed,3,ravdess,4
data/emotion_datasets/ravdess/Actor_04/03-01-07-01-01-02-04.wav,tense_stressed,3,ravdess,4
data/emotion_datasets/ravdess/Actor_04/03-01-07-01-02-01-04.wav,tense_stressed,3,ravdess,4
data/emotion_datasets/ravdess/Actor_04/03-01-07-01-02-02-04.wav,tense_stressed,3,ravdess,4
data/emotion_datasets/ravdess/Actor_04/03-01-07-02-01-01-04.wav,tense_stressed,3,ravdess,4
data/emotion_datasets/ravdess/Actor_04/03-01-07-02-01-02-04.wav,tense_stressed,3,ravdess,4
data/emotion_datasets/ravdess/Actor_04/03-01-07-02-02-01-04.wav,tense_stressed,3,ravdess,4
data/emotion_datasets/ravdess/Actor_04/03-01-07-02-02-02-04.wav,tense_stressed,3,ravdess,4
data/emotion_datasets/ravdess/Actor_04/03-01-08-01-01-01-04.wav,energetic_engaged,1,ravdess,4
data/emotion_datasets/ravdess/Actor_04/03-01-08-01-01-02-04.wav,energetic_engaged,1,ravdess,4
data/emotion_datasets/ravdess/Actor_04/03-01-08-01-02-01-04.wav,energetic_engaged,1,ravdess,4
data/emotion_datasets/ravdess/Actor_04/03-01-08-01-02-02-04.wav,energetic_engaged,1,ravdess,4
data/emotion_datasets/ravdess/Actor_04/03-01-08-02-01-01-04.wav,energetic_engaged,1,ravdess,4
data/emotion_datasets/ravdess/Actor_04/03-01-08-02-01-02-04.wav,energetic_engaged,1,ravdess,4
data/emotion_datasets/ravdess/Actor_04/03-01-08-02-02-01-04.wav,energetic_engaged,1,ravdess,4
data/emotion_datasets/ravdess/Actor_04/03-01-08-02-02-02-04.wav,energetic_engaged,1,ravdess,4
data/emotion_datasets/ravdess/Actor_05/03-01-01-01-01-01-05.wav,neutral_calm,0,ravdess,5
data/emotion_datasets/ravdess/Actor_05/03-01-01-01-01-02-05.wav,neutral_calm,0,ravdess,5
data/emotion_datasets/ravdess/Actor_05/03-01-01-01-02-01-05.wav,neutral_calm,0,ravdess,5
data/emotion_datasets/ravdess/Actor_05/03-01-01-01-02-02-05.wav,neutral_calm,0,ravdess,5
data/emotion_datasets/ravdess/Actor_05/03-01-02-01-01-01-05.wav,neutral_calm,0,ravdess,5
data/emotion_datasets/ravdess/Actor_05/03-01-02-01-01-02-05.wav,neutral_calm,0,ravdess,5
data/emotion_datasets/ravdess/Actor_05/03-01-02-01-02-01-05.wav,neutral_calm,0,ravdess,5
data/emotion_datasets/ravdess/Actor_05/03-01-02-01-02-02-05.wav,neutral_calm,0,ravdess,5
data/emotion_datasets/ravdess/Actor_05/03-01-02-02-01-01-05.wav,neutral_calm,0,ravdess,5
data/emotion_datasets/ravdess/Actor_05/03-01-02-02-01-02-05.wav,neutral_calm,0,ravdess,5
data/emotion_datasets/ravdess/Actor_05/03-01-02-02-02-01-05.wav,neutral_calm,0,ravdess,5
data/emotion_datasets/ravdess/Actor_05/03-01-02-02-02-02-05.wav,neutral_calm,0,ravdess,5
data/emotion_datasets/ravdess/Actor_05/03-01-03-01-01-01-05.wav,energetic_engaged,1,ravdess,5
data/emotion_datasets/ravdess/Actor_05/03-01-03-01-01-02-05.wav,energetic_engaged,1,ravdess,5
data/emotion_datasets/ravdess/Actor_05/03-01-03-01-02-01-05.wav,energetic_engaged,1,ravdess,5
data/emotion_datasets/ravdess/Actor_05/03-01-03-01-02-02-05.wav,energetic_engaged,1,ravdess,5
data/emotion_datasets/ravdess/Actor_05/03-01-03-02-01-01-05.wav,energetic_engaged,1,ravdess,5
data/emotion_datasets/ravdess/Actor_05/03-01-03-02-01-02-05.wav,energetic_engaged,1,ravdess,5
